date,Adj Close,Close,High,Low,Open,Volume
2025-08-11,55510.75,55510.75,55582.1484375,54927.55078125,54999.3515625,105200
2025-08-12,55043.69921875,55043.69921875,55566.69921875,55001.5,55441.1015625,74700
2025-08-13,55181.44921875,55181.44921875,55340.05078125,55026.94921875,55340.05078125,80100
2025-08-14,55341.8515625,55341.8515625,55472.80078125,55074.30078125,55102.55078125,74200
2025-08-18,55734.8984375,55734.8984375,56156.30078125,55647.6484375,55940.6015625,101700
2025-08-19,55865.1484375,55865.1484375,55965.55078125,55608.1484375,55622.30078125,89300
2025-08-20,55698.5,55698.5,55812.6015625,55577.3515625,55751.5,69100
2025-08-21,55755.44921875,55755.44921875,55993.6484375,55708.19921875,55972.05078125,70300
2025-08-22,55149.3984375,55149.3984375,55745.0,55102.6015625,55669.25,77100
2025-08-25,55139.30078125,55139.30078125,55306.0,55048.3984375,55147.75,79900
2025-08-26,54450.44921875,54450.44921875,55068.8984375,54396.1015625,54999.05078125,123800
2025-08-28,53820.3515625,53820.3515625,54382.25,53768.44921875,54256.0,134300
2025-08-29,53655.6484375,53655.6484375,54086.0,53606.44921875,53660.3515625,103900
2025-09-01,54002.44921875,54002.44921875,54035.8515625,53658.1484375,53658.1484375,78000
2025-09-02,53661.0,53661.0,54160.94921875,53578.0,54038.25,77500
2025-09-03,54067.55078125,54067.55078125,54136.1484375,53561.75,53630.75,100100
2025-09-04,54075.44921875,54075.44921875,54450.55078125,53971.8515625,54379.6015625,120000
2025-09-05,54114.55078125,54114.55078125,54308.05078125,53719.55078125,54308.05078125,79900
2025-09-08,54186.8984375,54186.8984375,54518.69921875,54067.1484375,54215.3984375,76300
2025-09-09,54216.1015625,54216.1015625,54350.6484375,54079.44921875,54330.55078125,93800
2025-09-10,54536.0,54536.0,54705.19921875,54400.0,54554.75,116900
2025-09-11,54669.6015625,54669.6015625,54757.44921875,54402.3984375,54413.05078125,96900
2025-09-12,54809.30078125,54809.30078125,54852.25,54580.3515625,54781.55078125,80100
2025-09-15,54887.8515625,54887.8515625,55018.69921875,54807.5,54884.05078125,72000
2025-09-16,55147.6015625,55147.6015625,55185.44921875,54777.75,54778.3984375,98700
2025-09-17,55493.30078125,55493.30078125,55540.75,55146.55078125,55158.3515625,155300
2025-09-18,55727.44921875,55727.44921875,55835.25,55490.8984375,55797.1015625,134300
2025-09-19,55458.8515625,55458.8515625,55688.75,55355.30078125,55647.94921875,190000
2025-09-22,55284.75,55284.75,55666.3515625,55215.6015625,55429.30078125,118600
2025-09-23,55509.75,55509.75,55662.0,55159.0,55248.69921875,171200
2025-09-24,55121.5,55121.5,55511.1015625,55040.44921875,55387.1015625,172000
2025-09-25,54976.19921875,54976.19921875,55276.6484375,54903.30078125,55061.6484375,158400
2025-09-26,54389.3515625,54389.3515625,54897.0,54310.94921875,54797.8984375,127700
2025-09-29,54461.0,54461.0,54686.05078125,54226.6015625,54460.3984375,218300
2025-09-30,54635.8515625,54635.8515625,54793.05078125,54502.94921875,54705.5,206900
2025-10-01,55347.94921875,55347.94921875,55406.75,54582.55078125,54653.8984375,173000
2025-10-03,55589.25,55589.25,55616.44921875,55177.0,55182.6015625,156900
2025-10-06,56104.8515625,56104.8515625,56164.19921875,55727.25,55834.69921875,162600
2025-10-07,56239.3515625,56239.3515625,56502.44921875,56025.05078125,56126.3984375,153700
2025-10-08,56018.25,56018.25,56303.6015625,55821.0,56098.5,133600
2025-10-09,56192.05078125,56192.05078125,56286.25,55843.8984375,55979.0,118000
2025-10-10,56609.75,56609.75,56760.25,56152.44921875,56168.6015625,163000
2025-10-13,56625.0,56625.0,56770.8984375,56327.3984375,56337.05078125,123500
2025-10-14,56496.44921875,56496.44921875,56721.30078125,56230.1484375,56598.6484375,129800
2025-10-15,56799.8984375,56799.8984375,56922.69921875,56491.8515625,56528.94921875,123700
2025-10-16,57422.55078125,57422.55078125,57525.80078125,56994.69921875,57139.94921875,148600
2025-10-17,57713.3515625,57713.3515625,57830.19921875,57238.6484375,57362.8984375,147200
2025-10-20,58033.19921875,58033.19921875,58261.55078125,57872.8515625,57872.8515625,341700
2025-10-21,58007.19921875,58007.19921875,58155.55078125,57887.19921875,58063.3984375,39000
2025-10-23,58078.05078125,58078.05078125,58577.5,57951.44921875,58314.55078125,291600
2025-10-24,57699.6015625,57699.6015625,58232.8984375,57482.05078125,58172.75,132100
2025-10-27,58114.25,58114.25,58224.55078125,57652.75,57796.44921875,153000
2025-10-28,58214.1015625,58214.1015625,58313.80078125,57770.3515625,58006.55078125,256100
2025-10-29,58385.25,58385.25,58469.8984375,58087.05078125,58316.25,151800
2025-10-30,58031.1015625,58031.1015625,58331.19921875,57999.19921875,58152.05078125,223000
2025-10-31,57776.3515625,57776.3515625,58254.94921875,57656.94921875,57942.44921875,307900
2025-11-03,58101.44921875,58101.44921875,58247.55078125,57718.3984375,57726.8515625,27800
2025-11-04,57827.05078125,57827.05078125,58119.6484375,57732.94921875,57966.6484375,168600
2025-11-06,57554.25,57554.25,57945.05078125,57521.0,57714.80078125,170400
2025-11-07,57876.80078125,57876.80078125,58001.3515625,57157.8515625,57391.3984375,142400
2025-11-10,57937.55078125,57937.55078125,58097.19921875,57846.19921875,57846.19921875,123400
2025-11-11,58138.1484375,58138.1484375,58187.3515625,57594.25,57962.30078125,119600
2025-11-12,58274.6484375,58274.6484375,58507.69921875,58171.8515625,58505.3515625,149300
2025-11-13,58381.94921875,58381.94921875,58615.94921875,58127.1015625,58158.75,121200
2025-11-14,58517.55078125,58517.55078125,58590.1484375,58050.0,58050.0,114800
2025-11-17,58962.69921875,58962.69921875,59001.55078125,58605.30078125,58696.30078125,157500
2025-11-18,58899.25,58899.25,59103.6484375,58798.8984375,58990.5,145500
2025-11-19,59216.05078125,59216.05078125,59264.25,58688.55078125,58908.1484375,149800
2025-11-20,59347.69921875,59347.69921875,59440.1015625,59125.25,59308.19921875,120000
2025-11-21,58867.69921875,58867.69921875,59232.1484375,58823.6484375,59116.69921875,121400
2025-11-24,58835.3515625,58835.3515625,59309.8984375,58649.5,58996.8984375,190400
2025-11-25,58820.30078125,58820.30078125,59166.1484375,58746.19921875,58925.6484375,137400
2025-11-26,59528.05078125,59528.05078125,59554.94921875,58783.05078125,58783.05078125,140200
2025-11-27,59737.30078125,59737.30078125,59866.6015625,59523.0,59605.30078125,137800
2025-11-28,59752.69921875,59752.69921875,59897.5,59598.94921875,59758.69921875,100000
2025-12-01,59681.3515625,59681.3515625,60114.30078125,59527.6015625,60102.05078125,122300
2025-12-02,59273.80078125,59273.80078125,59656.55078125,59251.94921875,59354.19921875,207100
2025-12-03,59348.25,59348.25,59414.8984375,58925.69921875,59158.69921875,166400
2025-12-04,59288.69921875,59288.69921875,59548.69921875,59062.1484375,59287.1015625,109600
2025-12-05,59777.19921875,59777.19921875,59806.6015625,59106.55078125,59133.19921875,119500
2025-12-08,59238.55078125,59238.55078125,59713.1484375,59030.6015625,59672.05078125,131200
2025-12-09,59222.3515625,59222.3515625,59358.25,58878.44921875,58918.8515625,137800
2025-12-10,58960.3984375,58960.3984375,59440.8984375,58853.8984375,59281.55078125,105200
2025-12-11,59209.8515625,59209.8515625,59423.3515625,58799.8984375,58966.19921875,96900
2025-12-12,59389.94921875,59389.94921875,59545.69921875,59224.8515625,59401.5,107700
2025-12-15,59461.80078125,59461.80078125,59533.0,59052.30078125,59053.69921875,125200
2025-12-16,59034.6015625,59034.6015625,59335.25,58966.3515625,59288.75,123300
2025-12-17,58926.75,58926.75,59127.19921875,58801.3984375,59072.80078125,132700
2025-12-18,58912.8515625,58912.8515625,59211.0,58712.69921875,58712.69921875,97400
2025-12-19,59069.19921875,59069.19921875,59140.55078125,58897.5,59047.3984375,179100
2025-12-22,59304.0,59304.0,59371.19921875,59155.5,59224.75,114800
2025-12-23,59299.55078125,59299.55078125,59402.3515625,59216.75,59334.3515625,91800
2025-12-24,59183.6015625,59183.6015625,59478.1484375,59118.25,59322.94921875,82500
2025-12-26,59011.3515625,59011.3515625,59180.6484375,58947.05078125,59092.8515625,72900
2025-12-29,58932.3515625,58932.3515625,59140.3984375,58809.55078125,59007.05078125,106900
2025-12-30,59171.25,59171.25,59272.69921875,58737.6015625,58885.94921875,295700
2025-12-31,59581.8515625,59581.8515625,59766.19921875,59187.1015625,59194.6015625,122600
