date,adj close,close,high,low,open,volume,ret_1d,signal,target,ret_5d,ret_10d,ret_20d,ret_intraday,ret_overnight,high_low_range,log_volume,ema50,close_vs_ma5,close_vs_ma20,close_vs_ma50,close_vs_252d_high,close_vs_252d_low,ma5_smooth_signal,momentum_5_20,vol_5d,vol_20d,vol_50d,volume_ratio_20d,volume_normalized,rsi_14,ret_zscore,dow,vix_level,vix_change,vix_5d_change,vix_ma_ratio
2022-09-20,41467.8203125,41468.30078125,41677.6484375,41207.30078125,41304.1484375,175200,0.013785860819139462,1,-1.0,0.014562125113991353,0.045423739963193155,0.08278686819069003,0.003974233822987287,0.009772787652917062,0.011414182616494404,12.073683457484428,38581.908587694,0.0076660907707777285,0.03803913925167222,0.08367290861265715,,,0.0029101966609261266,-0.06822474307669868,0.01068488285768562,0.011222755429724663,0.009972177635498297,0.8831980642234208,-0.5198457390899148,69.72428389426464,0.8624172469523815,1,18.799999237060547,-0.057171578057379824,0.07613050806987554,0.9935786970723668
2022-09-21,41202.96875,41203.44921875,41501.69921875,40889.1484375,41282.6015625,151300,-0.006386843866526437,-1,-1.0,-0.004877364459004885,0.04429124289282638,0.0647533088553709,-0.0019173293531457051,-0.004478100506929003,0.014980766405206455,11.927019899776447,38684.71410263737,0.002213917589932029,0.028184676208424127,0.07334121914761517,,,-0.0009739932186530605,-0.06963067331437578,0.009582814915607503,0.011345495663271284,0.010062083888316725,0.7675722294092281,-1.0055000467435933,65.86005079039683,-0.8398349937120289,2,19.32999992370605,0.02819152702946459,0.05743978105141001,1.0208338818851426
2022-09-22,40630.12890625,40630.6015625,41159.19921875,40360.19921875,40889.05078125,209500,-0.013902905390486553,-1,-1.0,-0.014040497442783129,0.010486529788581889,0.04078285698733297,-0.006320743910947279,-0.007630391228434588,0.019796730825570635,12.25247901834433,38761.02341478885,-0.008930194455961465,0.011879869976381286,0.05558037631610692,,,-0.0028084913628380866,-0.0548233544301161,0.011242409581485495,0.01188040413685162,0.010303332820215344,1.0642891615230257,0.278319296473499,58.330082776234775,-1.3365204564602555,3,18.81999969482422,-0.02638387123097574,0.02338229034514394,0.992877856532566
2022-09-23,39545.7890625,39546.25,40528.3984375,39412.69921875,40429.3515625,226200,-0.026688050897597404,-1,-1.0,-0.03017771766479116,-0.02151266056400769,0.015288537447931017,-0.02184308004878108,-0.004953163188844922,0.028308114918940207,12.329174842664157,38791.816614208896,-0.02955416607362833,-0.015855002432234522,0.025058014097439442,,,-0.006057260950749783,-0.045466255112722176,0.015638381466138798,0.0135273434609474,0.011001939881582944,1.1812935739091834,1.0461550372752855,47.304754785572925,-2.0311462956088344,4,20.59000015258789,0.09404891001408733,0.03884967051562316,1.0833421135664845
2022-09-26,38615.80078125,38616.25,39229.3984375,38492.19921875,39027.8515625,241800,-0.02351676834086669,-1,-1.0,-0.055938933828746595,-0.04825134322472524,-0.00951335125457009,-0.010546354616544875,-0.013108662325757815,0.019151912172139587,12.39586621716283,38784.93164894581,-0.041613221847281785,-0.03855519833978584,-0.0010100229907269186,,,-0.011572012200903932,-0.046425582574176505,0.016277779800260465,0.014598470855682395,0.011507379672809858,1.2479355904211396,1.3710540063692531,40.27373450782336,-1.5839488766897565,0,21.88999938964844,0.06313740784004596,0.09779332012856345,1.1407279734343445
2022-09-27,38358.703125,38359.1484375,39050.5,38184.8984375,38811.69921875,168700,-0.006657859385621356,-1,-1.0,-0.07497660345793122,-0.06150629702411636,0.002154031576202753,-0.0116601640834981,0.00506132052568543,0.02266868835376878,12.03587726853406,38768.234268104796,-0.033071684136565103,-0.04505437693791539,-0.009561283850314056,,,-0.01610281859968274,-0.07713063503413398,0.009551789196915237,0.014067382795838483,0.011529813729209274,0.8682673254587097,-0.7409786592687143,38.56711329549036,-0.48700530596577957,1,21.56999969482422,-0.014618533748134599,0.1473404558603999,1.1189500311414713
2022-09-28,37759.4140625,37759.8515625,38368.80078125,37626.19921875,38081.25,210600,-0.015623310198777163,-1,-1.0,-0.08357547053810632,-0.0880452069674641,-0.04494295655308034,-0.008439807976366322,-0.007244645640473233,0.01973628955140238,12.257715878682012,38728.68984827716,-0.031362053464083474,-0.057890046910955534,-0.02658205075643903,,,-0.017954505230275405,-0.038632513985025985,0.008112591735119395,0.012254599628269927,0.011800382140657487,1.074572033573998,0.4240175305692128,34.85900658651458,-1.097482715429409,2,22.100000381469727,0.024571195834216075,0.14330059331074207,1.1364220938706042
2022-09-29,37647.3125,37647.75,38283.3984375,37536.6484375,38092.8515625,253000,-0.002968803050362845,-1,1.0,-0.07341391581199286,-0.08642364535755298,-0.04207245316624786,-0.011684648017744471,0.008818890599948979,0.019893891199246738,12.441144767709657,38686.3000503055,-0.019228439646380074,-0.058745417745846046,-0.030616000990346674,,,-0.015799064027371995,-0.031341462645745,0.010449009268737396,0.012225570169123488,0.011539804253217621,1.2708778098706517,1.4688110023162069,34.196678231631466,-0.07330554160464423,3,21.299999237060547,-0.036199146181009056,0.13177468557124183,1.091272351841208
2022-09-30,38631.5,38631.94921875,38811.0,37386.3515625,37660.0,246100,0.02614231179154136,1,-1.0,-0.023119784587666392,-0.052599799920700185,-0.020016001147865392,0.025808529441051515,0.00032538465114117046,0.03810611033062074,12.413493236379146,38684.16864514646,0.011228424182359543,-0.03318520288463116,-0.006763323616683872,,,-0.004857133726451039,-0.003103783439801,0.018869908345104762,0.013704552436839967,0.011989366590492358,1.202335295698268,1.1917986130955882,44.21767626232482,1.9768313848350252,4,19.96999931335449,-0.0624413132086854,-0.030111745247144994,1.022032265999987
2022-10-03,38029.20703125,38029.6484375,38641.6015625,37963.25,38444.8984375,172900,-0.015590742725393514,-1,1.0,-0.015190536691159773,-0.07027972809311656,-0.04461922115523509,-0.01080117302624881,-0.004841867548304163,0.017868637761519365,12.060468671671382,38658.50118602307,-0.0014709231697774172,-0.0461386424250007,-0.023281989217108844,,,-0.0030368727147492376,0.029428684464075316,0.017083966505056874,0.013836118688711622,0.01220740705399566,0.8533004318322024,-0.8402113830638365,40.18458760517395,-0.969580791315713,0,21.3700008392334,0.07010523655565137,-0.023755073774051616,1.0889172455072937
2022-10-04,39109.59765625,39110.05078125,39177.5,38596.8984375,38700.3984375,241100,0.028409474926532452,1,1.0,0.0195755738679515,-0.05686873962933847,-0.014028190507103022,0.010585222899231294,0.017637554580667427,0.01504269995787793,12.392967064169262,38676.209013286876,0.022863380342008913,-0.01835490674890609,0.00296735567363303,,,0.003949036473392908,0.03360376437505452,0.021675270375309325,0.015396498658199444,0.012768686911451336,1.1808786795317627,1.0149350078211286,49.145075223147195,1.8817043379797636,1,19.56999969482422,-0.08423027953768436,-0.09272137358814636,0.9970704281211301
2022-10-06,39282.39453125,39282.8515625,39608.3515625,39232.8984375,39343.69921875,158800,0.004418321577144058,1,-1.0,0.04033384499616299,-0.046612545616108614,-0.004385830303018312,-0.001546566730080172,0.005974127694357658,0.00956985438121825,11.975400827795172,38699.99891717759,0.01926291889430463,-0.013803510734015877,0.006086092487316389,,,0.007788279327574506,0.044719675299181305,0.018796319255690173,0.015396686442245035,0.012633463876801171,0.7740111617478614,-1.3345227208152537,50.4242580854227,0.29366816759137276,3,19.31999969482422,-0.012774655283521508,-0.1257918841022494,0.9844585927436837
2022-10-07,39177.59375,39178.05078125,39235.05078125,38807.5,39093.5,165000,-0.0026678506544581815,-1,-1.0,0.04064786823249733,-0.035750166755853074,-0.02563853215590317,0.002162783614923197,-0.004820209199903345,0.01101722041486826,12.013700752882718,38718.746049101996,0.008534630875887317,-0.015160117499153893,0.0021435116551250886,,,0.007791189897786623,0.0662864003884005,0.01875307420599008,0.014727410477073584,0.012644080910481928,0.8119079837618404,-1.0651367758914798,49.60924286938499,-0.09995723468454475,4,18.809999465942383,-0.026397527791807596,-0.11690140189234066,0.9572518905101115
2022-10-10,39092.6484375,39093.1015625,39315.69921875,38518.30078125,38641.55078125,159700,-0.0021682859932035115,-1,-1.0,0.011937071596847648,-0.011458695514745432,-0.03272484905163808,0.011685627831197332,-0.013693892097785541,0.02070180722738836,11.981052334203104,38733.42665747054,0.003964199535536506,-0.015659220330058662,-0.0014008977295404351,,,0.0023541362296191637,0.04466192064848573,0.016084064730825017,0.014649988552253376,0.012572393518686407,0.7950811510504829,-1.1075986889043479,48.91902915902409,-0.04146737387768906,0,19.6200008392334,0.04306227518813133,-0.017526213628211607,0.9936693316257194
2022-10-11,38712.0,38712.44921875,39174.94921875,38622.75,39058.8515625,177600,-0.009737071977812595,-1,1.0,0.01795443316737866,0.0024911590004208506,-0.045880385992261075,-0.008868728339226884,-0.0008761136525645809,0.014297252752587529,12.087289109540206,38732.60401281483,-0.009285956991893756,-0.0229539766887105,-0.01209774739409941,,,0.003493203424437333,0.06383481915963973,0.014564026461784466,0.014695761142954952,0.012604487729280358,0.8775137111517367,-0.699962152846093,45.84129129178039,-0.5094079659265038,1,20.489999771118164,0.044342451308414965,-0.04117927157492818,1.031073087354255
2022-10-12,39118.09765625,39118.55078125,39164.1015625,38606.3984375,38784.19921875,195800,0.010490205881970027,1,-1.0,0.0002173354375718528,0.01979716377143581,-0.042926783487841624,0.008620819025144643,0.0018534089536564012,0.014445872901168624,12.184849009078548,38747.739180204444,0.0010632852872357469,-0.010513725612697162,-0.002620387655774099,,,4.3913522246836066e-05,0.04314411892541348,0.0076798021576585315,0.014818795997312551,0.012492879498256343,0.9628245476003147,-0.21643765118472535,49.49221656367102,0.8478308271152016,2,20.18000030517578,-0.015129305485856781,0.031170190079915727,1.0085965818201734
2022-10-13,38623.55078125,38624.0,39061.30078125,38437.94921875,38957.6484375,158900,-0.012642359478384435,-1,1.0,-0.016771989208872795,0.022885376974262295,-0.06717477774542913,-0.008564388531696781,-0.004113197972229647,0.016217086893801545,11.976030352524807,38742.88666333368,-0.008248262107673446,-0.019574312001454302,-0.015798038933588995,,,-0.0033684865586369375,0.05040278853655633,0.008960281003510723,0.014548052840943763,0.012636164063945854,0.7929735259625221,-1.149320871813333,45.472083640461484,-0.6365344019437957,3,20.290000915527344,0.005450971689200168,0.050207103313929524,1.0090260838902176
2022-10-14,39305.14453125,39305.6015625,39570.8515625,39196.30078125,39446.05078125,185600,0.01764709927765118,1,1.0,0.003255669404335082,0.04403587365778838,-0.04619351242777536,-0.003560539419493931,0.021283419150010356,0.0095557686257263,12.131349099334237,38764.95391428138,0.008592624418463986,0.00014373625747538394,0.0008549501635956356,,,0.0006604742193972282,0.049449181832110445,0.012991605755408227,0.015277532650365907,0.012779091820769743,0.9402228976697061,-0.34080501024591564,51.33874695348272,1.3007494712584702,4,18.26000022888184,-0.10004931468938494,-0.029239726351740658,0.9083673402611055
2022-10-17,39919.984375,39920.44921875,39974.69921875,39146.69921875,39295.6015625,201600,0.015642748916393723,1,1.0,0.02116352049804182,0.03335322255431583,-0.021000950199451807,0.015901211112805444,-0.0002544166633373861,0.02115120856992752,12.21404081517935,38810.26745563309,0.020038707359985777,0.016896649739210463,0.01553027211779558,,,0.004209820602462745,0.04216447069749363,0.01436777120147164,0.01565017010103173,0.012945547575257416,1.0324166538638808,0.19264326568567477,55.94347637193344,1.058645016173115,0,18.420000076293945,0.008762313549100398,-0.06116211578033448,0.919528759203062
2022-10-18,40318.28125,40318.75,40435.3515625,40139.8515625,40252.05078125,245200,0.009977362205205953,1,1.0,0.04149313240744279,0.060192551247536086,-0.014317492980488233,0.001657039019265808,0.008306558893737399,0.007361761154993061,12.409829483044193,38869.42363384356,0.02182805133422727,0.027809252599468794,0.02444841334611644,,,0.008047508546048819,0.05581062538793102,0.012100619391782575,0.015818970943203173,0.013003956401518187,1.2432185772955433,1.3843138058544397,58.67179854762885,0.6680577385837073,1,17.450000762939453,-0.05266011451340091,-0.1483650093770994,0.8765541017032976
2022-10-19,40372.73046875,40373.19921875,40643.6015625,40195.19921875,40556.6484375,232900,0.0013504689195473762,1,-1.0,0.032072978483174586,0.03229728451555913,-0.026408160977629325,-0.0045232835014142065,0.005900441791970237,0.0111556193890148,12.358364455872433,38928.395225408516,0.016742029866476577,0.0306358606876351,0.02446912701799764,,,0.006223647496512169,0.05848113946080391,0.012347744699046237,0.015463880911143124,0.012960498359191549,1.1638307972915574,0.9334963021124303,59.045182459169645,0.16627205295098882,2,17.489999771118164,0.0022922066722004253,-0.13330032177292306,0.8814635502667639
2022-10-20,40099.0859375,40099.55078125,40208.3515625,39848.8515625,40149.5,262800,-0.006777972585658043,-1,1.0,0.038202951047276335,0.0207902223556915,-0.026791408448340825,-0.001244080717069951,-0.005540785052429293,0.00902158998073384,12.479148565592592,38974.322894265046,0.0024008049449879693,0.025094598080596348,0.01640135062495996,,,0.007309555892537317,0.06499435949561716,0.010154478263814838,0.01547092277788684,0.013003467408571378,1.2776508337789878,1.5949410340112118,56.29256333012651,-0.35734872804054696,3,17.229999542236328,-0.014865650788125406,-0.15081326935521655,0.8729796601422094
2022-10-21,40783.578125,40784.05078125,41032.25,40355.44921875,40370.75,324200,0.01707001666263208,1,1.0,0.03761421171481394,0.04099234055739709,0.00377669079090448,0.01023762950279596,0.006763148550701696,0.016770988660821152,12.689115888283713,39045.29261532328,0.012031275589838086,0.04238852918221624,0.032418488983804096,,,0.007373894170611484,0.03383752092390946,0.010017137026974177,0.015684855551123297,0.013156806747733143,1.5334042804777108,2.5306339386911563,61.16902797450794,1.0676051045531358,4,17.280000686645508,0.0029019817607429665,-0.05366919660199487,0.8789420474626923
2022-10-24,41304.41796875,41304.8984375,41427.25,41201.1484375,41348.3515625,74300,0.012770866215414234,1,-1.0,0.0346802013966252,0.05657767704780081,0.04447067515883307,-0.0010509034425306783,0.013836310284054246,0.00548774903308786,11.215866230705851,39133.90460834982,0.017961528490214037,0.05333342889723629,0.0440086579332105,,,0.006789169747633304,-0.009790473762207874,0.009509274778102055,0.014526983362583085,0.013255234022595742,0.3645194524849139,-2.4039111797967627,64.42181395695837,0.7200927027610793,0,17.420000076293945,0.008101816208643697,-0.05428881627894089,0.8932646230098269
